Position,Title,Type,Stories_Title,Source_Name,Source_Icon,Source_Authors,Link,Thumbnail,Date,Extracted_Date,Extracted_Time,Source_Icon_Domain,Link_Domain,Thumbnail_Domain,title_length,source_encoded,extracted_date,recency_factor,popularity_score,Sentiment_Score,Compound,Positive,Negative,Neutral,Sentiment_Label,polarity,sentiment_score
29,will kashmirs cricket bat industry suffer as willow trees face extinction,block,,Hindustan Times,https://lh3.googleusercontent.com/J-YyMvY1q2skuu_Edi3G4Il3Ovb4IRsVXMNstpJJYmKamxqh7VK6ykjCt2POiO9NG49xPj4tbQ,,https://www.hindustantimes.com/videos/will-kashmirs-cricket-bat-industry-suffer-as-willow-trees-face-extinction-101729490279848.html,https://www.hindustantimes.com/ht-img/img/2024/10/21/1600x900/TT_1729490407667_1729490410331.png,2024-10-21 06:01:00+00:00,2024-10-21,06:01:00,lh3.googleusercontent.com,www.hindustantimes.com,www.hindustantimes.com,73,190,2024-10-21,14,0.3374524714828896,"{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.5423}",-0.5423,0.0,0.259,0.741,Negative,0.0,0.0
30,live cricket update  wa vs tas th match  live  sheffield shield day two,block,,ESPNcricinfo,https://lh3.googleusercontent.com/1F5q05f6DSmrJdzUivT_FtnrMvAJNXtd-Plv06ozSQBoVO1zaRrCqqg8JNOKpzb2vJUwvFpftQ,Andrew Mcglashan,https://www.espncricinfo.com/series/sheffield-shield-2024-25-1444468/western-australia-vs-tasmania-6th-match-1444497/live-match-blog,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_800,q_50/lsci/db/PICTURES/CMS/350100/350164.4.jpg",2024-10-21 01:08:00+00:00,2024-10-21,01:08:00,lh3.googleusercontent.com,www.espncricinfo.com,img1.hscicdn.com,71,119,2024-10-21,14,0.2324144486692014,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.13636363636363635,0.13636363636363635
31,pakistan spinners show englands fallibility and fatalism with the bat,block,,The Guardian,https://lh3.googleusercontent.com/SU8FywVNtcrG-wgjvZ_0D1-3JR_pN9LNSgjULFH74N748KVyEdkF1jdbvP4Lr7_ClbPZxL-iPw,Ali Martin,https://www.theguardian.com/sport/2024/oct/20/pakistan-spinners-england-batting-test-match-cricket,https://i.guim.co.uk/img/media/e98027b744b4607c483ced5c8fbd92cbfcf81ef1/91_341_3702_2222/master/3702.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdG8tZGVmYXVsdC5wbmc&enable=upscale&s=250a75755dfe72c6ed5066a427f52f36,2024-10-20 17:39:00+00:00,2024-10-20,17:39:00,lh3.googleusercontent.com,www.theguardian.com,i.guim.co.uk,69,437,2024-10-20,15,0.6820282794676805,"{'neg': 0.151, 'neu': 0.849, 'pos': 0.0, 'compound': -0.1531}",-0.1531,0.0,0.151,0.849,Negative,0.0,0.0
32,legends league allows long deprived fans to enjoy cricket again in kashmir,block,,Al Jazeera English,https://lh3.googleusercontent.com/l-Ps9rkWuApN8G3MB5uZC_a5G7iKCTITjMdpZFhm2rQf3U2M2Yr_KTYpzpmOPxDiUKgb9yN9ha8,,https://www.aljazeera.com/sports/2024/10/16/legends-league-allows-long-deprived-fans-to-enjoy-cricket-again-in-kashmir,https://www.aljazeera.com/wp-content/uploads/2024/10/sports-01-1728975547_3c5b40-1729069049.jpg?resize=1200%2C630&quality=80,2024-10-16 11:05:00+00:00,2024-10-16,11:05:00,lh3.googleusercontent.com,www.aljazeera.com,www.aljazeera.com,74,14,2024-10-16,19,0.0883792775665399,"{'neg': 0.19, 'neu': 0.613, 'pos': 0.196, 'compound': 0.0258}",0.0258,0.196,0.19,0.613,Neutral,0.17500000000000002,0.17500000000000002
33,cricketnew zealand coach lauds ravindra orourke for big roles in win,block,,MSN,https://lh3.googleusercontent.com/ocZmL3Reg_RxjaGtjiLk6Crzp3AF2qitJqJfDXUtipOJvv_eTAC61AKC82iCo00S39FdQTt-FQ,,https://www.msn.com/en-ae/sports/cricket/cricket-new-zealand-coach-lauds-ravindra-o-rourke-for-big-roles-in-win/ar-AA1sCMSr,https://img-s-msn-com.akamaized.net/tenant/amp/entityid/AA1sCPbH.img?w=768&h=512&m=6,2024-10-21 06:47:00+00:00,2024-10-21,06:47:00,lh3.googleusercontent.com,www.msn.com,img-s-msn-com.akamaized.net,68,254,2024-10-21,14,0.4192015209125474,"{'neg': 0.0, 'neu': 0.725, 'pos': 0.275, 'compound': 0.5859}",0.5859,0.275,0.0,0.725,Positive,0.4,0.4
34,kerr halliday deliver world cup glory on dream day for nz cricket,block,,Stabroek News,https://lh3.googleusercontent.com/I7JIvjXXiaMLgcz24e2ff86D5SrNrRmMfVTZzq0Mltg6C7NXboif_-GrVZLYsIqr0nSbCkpW3w,,https://www.stabroeknews.com/2024/10/21/sports/kerr-halliday-deliver-world-cup-glory-on-dream-day-for-nz-cricket/,https://s1.stabroeknews.com/images/2024/10/Women-Cric-NZ-v-SA-celebrate.jpg,2024-10-21 06:07:00+00:00,2024-10-21,06:07:00,lh3.googleusercontent.com,www.stabroeknews.com,s1.stabroeknews.com,65,400,2024-10-21,14,0.6216730038022813,"{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.6705}",0.6705,0.355,0.0,0.645,Positive,0.0,0.0
35,sunil gavaskar highlights unfair sarfaraz snub and exposes indian crickets obsession with slim waste,block,,Times Now,https://lh3.googleusercontent.com/xzPt0e97Ja5Gt8DehLhtbIKrlbEYv3BFqYGMvpTfcEPQebipShnBjy2NtGUYGqhdfdVHiJTCDA,Faham Uddin,https://www.timesnownews.com/sports/cricket/sunil-gavaskar-highlights-unfair-sarfaraz-snub-and-exposes-indian-crickets-obsession-with-slim-waste-article-114421974,"https://static.tnn.in/thumb/msid-114422809,thumbsize-46760,width-1280,height-720,resizemode-75/114422809.jpg?quality=100",2024-10-21 09:16:00+00:00,2024-10-21,09:16:00,lh3.googleusercontent.com,www.timesnownews.com,static.tnn.in,100,484,2024-10-21,14,0.8079847908745246,"{'neg': 0.583, 'neu': 0.417, 'pos': 0.0, 'compound': -0.891}",-0.891,0.0,0.583,0.417,Negative,-0.35,-0.35
36,cricket dutch county players return for uae and oman tour,block,,DutchNews.nl,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.dutchnews.nl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.dutchnews.nl/2024/10/cricket-dutch-county-players-return-for-uae-and-oman-tour/,https://www.dutchnews.nl/wpcms/wp-content/uploads/2024/10/DSC05266-1-1.jpg,2024-10-21 07:18:00+00:00,2024-10-21,07:18:00,encrypted-tbn3.gstatic.com,www.dutchnews.nl,www.dutchnews.nl,57,114,2024-10-21,14,0.1986692015209125,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.0,0.0
37,india a vs uae live streaming emerging asia cup after beating pakistan tilak varma and co aim to continue winning momentum,block,,Firstpost,https://lh3.googleusercontent.com/k7siJQMJMgu5AcfU4N_7C-2cg_j4eaVTGnPnICIsOALqS7pM3U2ZwsNrGrNdCGabqa6ZzPVb,,https://www.firstpost.com/firstcricket/sports-news/india-a-vs-uae-live-streaming-emerging-asia-cup-al-amerat-cricket-ground-oman-21-october-13827462.html,"https://images.firstpost.com/uploads/2024/10/India-A-vs-UAE-2024-10-2f47339c5e9266fe2913145470de4e92-1200x675.jpg?im=FitAndFill=(1200,675)",2024-10-21 05:06:00+00:00,2024-10-21,05:06:00,lh3.googleusercontent.com,www.firstpost.com,images.firstpost.com,122,149,2024-10-21,14,0.3721482889733839,"{'neg': 0.118, 'neu': 0.748, 'pos': 0.134, 'compound': 0.1027}",0.1027,0.134,0.118,0.748,Positive,0.3181818181818182,0.3181818181818182
38,why south africas major upset of australia is good for womens cricket,block,,Forbes,https://lh3.googleusercontent.com/NIjzR9QHtZJllEvJIVkODXFQ7_rbx1BMBXx2rNUbttjuu9YWLIp2_juQaI9jJ2rDtzi6snbZ,Tristan Lavalette,https://www.forbes.com/sites/tristanlavalette/2024/10/18/why-south-africas-major-upset-of-australia-is-good-for-womens-cricket/,https://imageio.forbes.com/specials-images/imageserve/6711c253bcda3ce1202e5870/Australia-v-South-Africa---ICC-Women-s-T20-World-Cup-Semi-Final-2024/960x0.jpg?format=jpg&width=960,2024-10-18 14:41:00+00:00,2024-10-18,14:41:00,lh3.googleusercontent.com,www.forbes.com,imageio.forbes.com,69,156,2024-10-18,17,0.2813529784537388,"{'neg': 0.183, 'neu': 0.633, 'pos': 0.184, 'compound': 0.0018}",0.0018,0.184,0.183,0.633,Neutral,0.38125,0.38125
39,los angeles olympics  cricket likely to be held on the east coast,block,,Cricfit,https://lh3.googleusercontent.com/uicCo7HtMXG1OJs3YS6feoFQjEFyRWnqSzLynSzZNGL1mvCFzT6Y6L3aX-hnf5RiIKc06HMo-w,,https://cricfit.com/los-angeles-olympics-2028-cricket-likely-to-be-held-on-the-east-coast/,https://cricfit.com/wp-content/uploads/2024/10/20241021_131557.jpg,2024-10-21 08:20:00+00:00,2024-10-21,08:20:00,lh3.googleusercontent.com,cricfit.com,cricfit.com,65,95,2024-10-21,14,0.1867870722433459,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.0,0.0
40,live cricket scores  cricket live score ball by ball commentary  cricket scorecard  ndtv cricket ,block,,NDTV India,https://lh3.googleusercontent.com/e0CuVtKmXVd7ShaJF-I0YPBDNKDrhHj_Ik8WHf1T7Y5EtpntWB7oSr6UqcYdMqww4P8eWQspTHs,,https://sports.ndtv.com/cricket/live-scores,https://sports.ndtv.com/images/152.png,2016-11-22 04:17:00+00:00,2016-11-22,04:17:00,lh3.googleusercontent.com,sports.ndtv.com,sports.ndtv.com,97,292,2016-11-22,2904,0.5284225440599988,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.13636363636363635,0.13636363636363635
41,amelia kerrs manifestation new zealand cricketer wrote stories in childhood about winning t world cup,block,,Mint,https://lh3.googleusercontent.com/JufTzTMu9l6RFyXEEfl6ZPdS7xjYhoSXVmDHURyphjVSNK2zH8uWdyJKd9gg0YOYUCop4Alylis,Sounak Mukherjee,https://www.livemint.com/sports/cricket-news/amelia-kerr-s-manifestation-new-zealand-cricketer-wrote-stories-in-childhood-about-winning-t20-world-cup-11729487222410.html,https://www.livemint.com/lm-img/img/2024/10/21/1600x900/CRICKET-ICC-WOMEN-T20-WC-2024-NZL-WIS-33_1729487335703_1729487357146.jpg,2024-10-21 05:11:00+00:00,2024-10-21,05:11:00,lh3.googleusercontent.com,www.livemint.com,www.livemint.com,101,273,2024-10-21,14,0.5090304182509505,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.5267}",0.5267,0.195,0.0,0.805,Positive,0.3181818181818182,0.3181818181818182
42,live cricket score  ind vs ban sl vs nz  afg vs sa cricket scores,block,,Sportskeeda,https://lh3.googleusercontent.com/g8-qh-vOEEAOK5xpB5WcfbWbGMgyIB9mZfVN8DyvKx7Qvm7cLxYcWwMoACx4VHPqZjgsct-QmA,,https://www.sportskeeda.com/cricket,https://statico.sportskeeda.com/editor/2024/10/24931-17294881125214-1920.jpg?w=668,2016-11-08 17:56:00+00:00,2016-11-08,17:56:00,lh3.googleusercontent.com,www.sportskeeda.com,statico.sportskeeda.com,65,398,2016-11-08,2918,0.6187267242154129,"{'neg': 0.217, 'neu': 0.783, 'pos': 0.0, 'compound': -0.5574}",-0.5574,0.0,0.217,0.783,Negative,0.13636363636363635,0.13636363636363635
43,aap gaaliyan de rahe hain basit ali blasts pakistan bowler for abhishek sharma sendoff,block,,The Times of India,https://lh3.googleusercontent.com/d9mz-OKghOQPsgxRv1BQzQAI44ifiA_6aAk-gRwo4_32mZXM-TSd5vIY1rL1P2LUH9mFQPnUSRE,,https://timesofindia.indiatimes.com/sports/cricket/news/aap-gaaliyan-de-rahe-hain-basit-ali-blasts-pakistan-pacer-for-abhishek-sharma-send-off/articleshow/114390215.cms,"https://static.toiimg.com/thumb/msid-114391280,width-1280,height-720,resizemode-4/114391280.jpg",2024-10-21 06:49:00+00:00,2024-10-21,06:49:00,lh3.googleusercontent.com,timesofindia.indiatimes.com,static.toiimg.com,86,469,2024-10-21,14,0.7599809885931558,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.0,0.0
44,live cricket pakistan a vs oman match  acc emerging teams asia cup,block,,Cricket World,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.cricketworld.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.cricketworld.com/live-cricket-pakistan-a-vs-oman-match-7-acc-emerging-teams-asia-cup/97772.htm,https://i.ytimg.com/vi/RzQpDaa2044/maxresdefault.jpg,2024-10-21 08:16:00+00:00,2024-10-21,08:16:00,encrypted-tbn3.gstatic.com,www.cricketworld.com,i.ytimg.com,66,97,2024-10-21,14,0.1915399239543725,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.13636363636363635,0.13636363636363635
45,pakistan v england noman ali and sajid khan dominate in multan second test victory,block,,BBC.com,https://lh3.googleusercontent.com/_XS8V0jvDj-pe4NDxsc_8_YEk38hNH30ocGDk7oEwtRZNw-kUUuQouAYLFO0uIPFLX05QCKyoSo,Stephan Shemilt,https://www.bbc.com/sport/cricket/articles/cly602nv4v4o,https://ichef.bbci.co.uk/news/1024/branded_sport/f8a6/live/42141650-8d1f-11ef-b6b0-c9af5f7f16e4.jpg,2024-10-18 06:53:00+00:00,2024-10-18,06:53:00,lh3.googleusercontent.com,www.bbc.com,ichef.bbci.co.uk,82,30,2024-10-18,17,0.1264100126742712,"{'neg': 0.103, 'neu': 0.897, 'pos': 0.0, 'compound': -0.128}",-0.128,0.0,0.103,0.897,Negative,0.0,0.0
46,pakistan v england second mens cricket test day two  as it happened,block,,The Guardian,https://lh3.googleusercontent.com/SU8FywVNtcrG-wgjvZ_0D1-3JR_pN9LNSgjULFH74N748KVyEdkF1jdbvP4Lr7_ClbPZxL-iPw,"Rob Smyth, Daniel Gallan",https://www.theguardian.com/sport/live/2024/oct/16/pakistan-v-england-second-cricket-test-day-two-live-score-updates,https://i.guim.co.uk/img/media/58f658da83a98088a598352a7cf2c66fe15e6bf5/0_153_4288_2573/master/4288.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctbGl2ZS5wbmc&enable=upscale&s=ed6d611af4a5a378a148820b8fe18035,2024-10-16 04:00:00+00:00,2024-10-16,04:00:00,lh3.googleusercontent.com,www.theguardian.com,i.guim.co.uk,67,437,2024-10-16,19,0.6782081749049428,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.0,0.0
47,live cricket ecs malta t   day  oct st match   t live cricket european cricket,block,,Cricket World,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.cricketworld.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.cricketworld.com/live-cricket-ecs-malta-t10-2024-day-2-oct-21st-match-5-8-t10-live-cricket-european-cricket/97774.htm,https://i.ytimg.com/vi/l1gHHVhu3Uw/maxresdefault.jpg,2024-10-21 06:47:00+00:00,2024-10-21,06:47:00,encrypted-tbn3.gstatic.com,www.cricketworld.com,i.ytimg.com,78,97,2024-10-21,14,0.2143536121673003,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.0909090909090909,0.0909090909090909
48,babar azam should play domestic cricket now virender sehwag delivers explosive verdict,block,,NDTV Sports,https://lh3.googleusercontent.com/sXxBVh8-O2ES4qxBT6SVUfw64x1ZAEd6HTaweDqieh47Ne5oApAnTNn4QU3rZ9ALH0QdM9TvAw,,https://sports.ndtv.com/cricket/babar-azam-should-play-domestic-cricket-now-virender-sehwag-delivers-explosive-verdict-6834042,"https://c.ndtvimg.com/2024-10/e1o6s3io_babar-azam-2-afp_625x300_15_October_24.jpg?im=FeatureCrop,algorithm=dnn,width=806,height=605",2024-10-21 03:46:00+00:00,2024-10-21,03:46:00,lh3.googleusercontent.com,sports.ndtv.com,c.ndtvimg.com,86,293,2024-10-21,14,0.5090304182509504,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4588}",0.4588,0.286,0.0,0.714,Positive,0.0,0.0
49,test cricket rishabh pant has a history of getting out in s joins dhoni ganguly against new zealand in bengaluru,block,,Mint,https://lh3.googleusercontent.com/JufTzTMu9l6RFyXEEfl6ZPdS7xjYhoSXVmDHURyphjVSNK2zH8uWdyJKd9gg0YOYUCop4Alylis,Sounak Mukherjee,https://www.livemint.com/sports/cricket-news/test-cricket-rishabh-pant-has-a-history-of-getting-out-in-his-90s-joins-dhoni-ganguly-against-new-zealand-in-bengalur-11729335235497.html,https://www.livemint.com/lm-img/img/2024/10/19/1600x900/PTI10-19-2024-000199B-0_1729335416061_1729335446693.jpg,2024-10-19 11:02:00+00:00,2024-10-19,11:02:00,lh3.googleusercontent.com,www.livemint.com,www.livemint.com,112,273,2024-10-19,16,0.529931782598971,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.13636363636363635,0.13636363636363635
50,cricket australia accepts compromises with pat cummins overseas deals amid m loss,block,,The Guardian,https://lh3.googleusercontent.com/SU8FywVNtcrG-wgjvZ_0D1-3JR_pN9LNSgjULFH74N748KVyEdkF1jdbvP4Lr7_ClbPZxL-iPw,Jack Snape,https://www.theguardian.com/sport/2024/oct/17/cricket-australia-financial-results-profits-deficit-pat-cummins-international-players,https://i.guim.co.uk/img/media/09a2e754fc3a2b584e179231b4a0e6d1de0b5849/577_174_3386_2031/master/3386.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=5afa1a366c44d9a54ce455f5a237c890,2024-10-17 11:39:00+00:00,2024-10-17,11:39:00,lh3.googleusercontent.com,www.theguardian.com,i.guim.co.uk,81,437,2024-10-17,18,0.7048278967380427,"{'neg': 0.158, 'neu': 0.685, 'pos': 0.158, 'compound': 0.0}",0.0,0.158,0.158,0.685,Neutral,0.0,0.0
51,vaneisa making a case for mixedsex cricket,block,,Wired868,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://wired868.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Vaneisa Baksh,https://wired868.com/2024/10/20/vaneisa-making-a-case-for-mixed-sexes-cricket/,http://wired868.com/wp-content/uploads/2024/10/windies-nicholas-pooran-hayley-matthews-ml.jpg,2024-10-21 03:44:00+00:00,2024-10-21,03:44:00,encrypted-tbn0.gstatic.com,wired868.com,wired868.com,42,558,2024-10-21,14,0.8032319391634981,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.0,0.0
52,pakistan bake pitch for third test against england with patio heaters and giant fans,block,,The Telegraph,https://lh3.googleusercontent.com/j2SlMa3ZNNfh4j2BbryariOGa9vuLPBcczFcHvCPyYKw4WILAQx1PSUExVHNIu7lGV5-SKmE7A,Will Macpherson,https://www.telegraph.co.uk/cricket/2024/10/20/pakistan-bake-third-test-pitch-patio-heaters-giant-fans/,https://www.telegraph.co.uk/content/dam/cricket/2024/10/21/TELEMMGLPICT000398617922_17295063256100_trans_NvBQzQNjv4Bq6yOpKMhOFSMUTtobcCJi0KoAorJGRphV7cilVKhHt3c.jpeg?impolicy=logo-overlay,2024-10-21 09:54:00+00:00,2024-10-21,09:54:00,lh3.googleusercontent.com,www.telegraph.co.uk,www.telegraph.co.uk,84,467,2024-10-21,14,0.7533269961977185,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.0,0.0
53,ruturaj gaikwad shows his class in redball cricket,block,,Hindustan Times,https://lh3.googleusercontent.com/J-YyMvY1q2skuu_Edi3G4Il3Ovb4IRsVXMNstpJJYmKamxqh7VK6ykjCt2POiO9NG49xPj4tbQ,Sanjjeev K Samyal,https://www.hindustantimes.com/cricket/ruturaj-gaikwad-shows-his-class-in-red-ball-cricket-101729447076838.html,https://www.hindustantimes.com/ht-img/img/2024/10/20/1600x900/Maharashtra-s-Ruturaj-Gaikwad-during-Day-3-of-Ranj_1729447073364.jpg,2024-10-20 17:57:00+00:00,2024-10-20,17:57:00,lh3.googleusercontent.com,www.hindustantimes.com,www.hindustantimes.com,50,190,2024-10-20,15,0.293720294676806,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.0,0.0
54,virat kohli attends krishna das kirtan in mumbai with anushka sharma hours after indias new zealand loss in st test,block,,Hindustan Times,https://lh3.googleusercontent.com/J-YyMvY1q2skuu_Edi3G4Il3Ovb4IRsVXMNstpJJYmKamxqh7VK6ykjCt2POiO9NG49xPj4tbQ,,https://www.hindustantimes.com/cricket/virat-kohli-attends-krishna-das-kirtan-in-mumbai-with-anushka-sharma-hours-after-india-new-zealand-loss-1st-test-101729479301153.html,https://www.hindustantimes.com/ht-img/img/2024/10/21/1600x900/GaYjMcAasAAEMAV_1729481618188_1729481624311.jfif,2024-10-21 03:34:00+00:00,2024-10-21,03:34:00,lh3.googleusercontent.com,www.hindustantimes.com,www.hindustantimes.com,115,190,2024-10-21,14,0.4173003802281367,"{'neg': 0.108, 'neu': 0.892, 'pos': 0.0, 'compound': -0.3182}",-0.3182,0.0,0.108,0.892,Negative,0.13636363636363635,0.13636363636363635
55,bangladesh vs south africa live score st test sa reach  at tea trail by  runs,block,,Times Now,https://lh3.googleusercontent.com/xzPt0e97Ja5Gt8DehLhtbIKrlbEYv3BFqYGMvpTfcEPQebipShnBjy2NtGUYGqhdfdVHiJTCDA,,https://www.timesnownews.com/sports/cricket/bangladesh-vs-south-africa-1st-test-live-cricket-ban-vs-sa-score-updates-from-dhaka-liveblog-114410109,"https://static.tnn.in/thumb/msid-114410109,thumbsize-66644,width-1280,height-720,resizemode-75/114410109.jpg?quality=100",2024-10-21 08:44:00+00:00,2024-10-21,08:44:00,lh3.googleusercontent.com,www.timesnownews.com,static.tnn.in,77,484,2024-10-21,14,0.7642585551330798,"{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.0258}",0.0258,0.073,0.0,0.927,Neutral,0.13636363636363635,0.13636363636363635
56,mohammed shami,block,,The Times of India,https://lh3.googleusercontent.com/d9mz-OKghOQPsgxRv1BQzQAI44ifiA_6aAk-gRwo4_32mZXM-TSd5vIY1rL1P2LUH9mFQPnUSRE,,https://timesofindia.indiatimes.com/sports/cricket/news/i-am-pain-free-says-mohammed-shami-focusing-on-game-time-ahead-of-border-gavaskar-series/articleshow/114423276.cms,"https://static.toiimg.com/thumb/msid-114424239,width-1280,height-720,resizemode-4/114424239.jpg",2024-10-21 09:23:00+00:00,2024-10-21,09:23:00,lh3.googleusercontent.com,timesofindia.indiatimes.com,static.toiimg.com,14,469,2024-10-21,14,0.6230988593155893,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.0,0.0
57,womens t world cup final result new zealand beat south africa for first title,block,,BBC.com,https://lh3.googleusercontent.com/_XS8V0jvDj-pe4NDxsc_8_YEk38hNH30ocGDk7oEwtRZNw-kUUuQouAYLFO0uIPFLX05QCKyoSo,Ffion Wynne,https://www.bbc.com/sport/cricket/articles/c3rlgv5zxrlo,https://ichef.bbci.co.uk/news/1024/branded_sport/c95a/live/eeea38e0-8f14-11ef-b3c2-754b6219680e.jpg,2024-10-20 17:23:00+00:00,2024-10-20,17:23:00,lh3.googleusercontent.com,www.bbc.com,ichef.bbci.co.uk,77,30,2024-10-20,15,0.1169142110266159,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.12878787878787878,0.12878787878787878
58,gambhir rohit blamed for shattering akash deeps confidence ashwin stance in nz loss he must have been shocked,block,,Hindustan Times,https://lh3.googleusercontent.com/J-YyMvY1q2skuu_Edi3G4Il3Ovb4IRsVXMNstpJJYmKamxqh7VK6ykjCt2POiO9NG49xPj4tbQ,,https://www.hindustantimes.com/cricket/gautam-gambhir-rohit-sharma-blamed-shattering-akash-deep-confidence-ashwin-stance-nz-loss-must-have-been-shocked-101729484208096.html,https://www.hindustantimes.com/ht-img/img/2024/10/21/1600x900/India-Bangladesh-Cricket-6_1729484803149_1729484829101.jpg,2024-10-21 04:53:00+00:00,2024-10-21,04:53:00,lh3.googleusercontent.com,www.hindustantimes.com,www.hindustantimes.com,109,190,2024-10-21,14,0.4058935361216728,"{'neg': 0.308, 'neu': 0.56, 'pos': 0.132, 'compound': -0.5267}",-0.5267,0.132,0.308,0.56,Negative,-0.7,-0.7
59,pakistan v england second mens cricket test day three  as it happened,block,,The Guardian,https://lh3.googleusercontent.com/SU8FywVNtcrG-wgjvZ_0D1-3JR_pN9LNSgjULFH74N748KVyEdkF1jdbvP4Lr7_ClbPZxL-iPw,"Rob Smyth, James Wallace",https://www.theguardian.com/sport/live/2024/oct/17/pakistan-v-england-second-cricket-test-day-three-live-score-updates,https://i.guim.co.uk/img/media/361935ab38e5c7f468f66c90b66367e6287c1909/24_0_5076_3046/master/5076.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctbGl2ZS5wbmc&enable=upscale&s=d1f5233b48d2b5b2e1e9f76e62d97c4d,2024-10-17 04:08:00+00:00,2024-10-17,04:08:00,lh3.googleusercontent.com,www.theguardian.com,i.guim.co.uk,69,437,2024-10-17,18,0.6820142085251149,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,Neutral,0.0,0.0
